%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
11,1,0,11,0,9,12,22,27,49,215.22,0.07,14.67,3156.61,0.07,175.37,5,4,0,8,4,3,0.27,2,1,0.33,0.23,2,9,1,0,14.67,0.33,2,8,13,0,FALSE
12,4,4,12,0,9,11,10,23,33,142.62,0.16,6.11,871.59,0.05,48.42,3,2,2,4,2,2,0.17,2,2,1,0.1,1,6,1,0,23.34,0.5,1,6,21,25,FALSE
25,6,0,24,1,15,15,19,44,63,309.13,0.11,9.5,2936.77,0.1,163.15,9,8,2,16,8,5,0.2,2,3,0.6,0.16,3,17,1,0,32.54,0.2,4,14,32,4,FALSE
12,1,3,9,3,6,11,9,18,27,110.36,0.12,8.25,910.48,0.04,50.58,3,2,0,4,2,2,0.17,2,1,0.5,0.12,3,5,1,0,13.38,0.5,1,5,17,40,FALSE
15,0,0,13,2,9,11,12,26,38,164.23,0.14,7.33,1204.38,0.05,66.91,5,4,2,8,4,3,0.2,2,3,1,0.19,2,12,1,0,22.4,0.33,2,11,16,13.33,TRUE
13,3,2,11,2,5,12,10,22,32,130.8,0.08,12,1569.59,0.04,87.2,3,2,0,4,2,2,0.15,2,1,0.5,0.11,2,5,1,0,10.9,0.5,1,5,19,26.67,FALSE
11,6,2,9,2,8,12,18,25,43,185.84,0.07,13.5,2508.88,0.06,139.38,3,2,0,4,2,2,0.18,2,1,0.5,0.1,1,5,1,0,13.77,0.5,1,5,20,30.77,FALSE
37,13,16,25,12,20,15,38,69,107,548.83,0.07,14.25,7820.87,0.18,434.49,9,8,5,16,8,5,0.14,2,5,1,0.07,4,21,5,1,38.51,1,4,18,67,52.83,FALSE
33,14,1,28,5,13,16,35,48,83,403.21,0.05,21.54,8684.58,0.13,482.48,9,8,2,16,8,5,0.15,2,5,1,0.1,2,21,4,0.75,18.72,0.8,4,18,49,17.65,FALSE
25,16,15,25,0,14,17,37,60,97,480.56,0.04,22.46,10795.37,0.16,599.74,7,6,3,12,6,4,0.16,2,3,0.75,0.07,0,15,1,0,21.39,0.25,3,13,57,37.5,FALSE
19,0,6,19,0,16,16,19,41,60,300,0.11,9.5,2850,0.1,158.33,3,2,4,4,2,2,0.11,2,2,1,0.08,2,8,1,0,31.58,0.5,1,8,26,24,FALSE
13,0,0,13,0,6,7,6,14,20,74.01,0.29,3.5,259.02,0.02,14.39,3,2,0,4,2,2,0.15,2,1,0.5,0.14,0,6,1,0,21.15,0.5,1,6,14,0,FALSE
50,12,0,50,0,29,13,50,86,136,733.36,0.09,11.21,8218.63,0.24,456.59,19,18,2,36,18,10,0.2,2,9,0.9,0.16,2,47,10,1,65.44,1,9,39,63,0,FALSE
16,1,0,15,1,12,16,18,37,55,264.4,0.08,12,3172.85,0.09,176.27,7,2,1,8,4,4,0.25,4,2,0.5,0.22,1,11,4,1,22.03,1,3,9,18,6.25,FALSE
84,115,12,49,35,68,24,176,223,399,2602.9,0.03,31.06,80843.05,0.87,4491.28,31,30,3,60,30,16,0.19,2,3,0.19,0.08,1,67,10,0.6,83.81,0.63,15,53,212,48.96,FALSE
44,40,47,41,3,39,21,63,114,177,1045.52,0.06,16.96,17733.62,0.35,985.2,11,10,12,20,10,6,0.14,2,5,0.83,0.05,0,40,1,0,61.64,0.17,5,36,132,54.95,FALSE
79,27,48,76,3,57,36,102,196,298,1948.67,0.03,32.21,62767.66,0.65,3487.09,24,14,11,34,19,13,0.16,2.43,10,0.77,0.08,1,53,7,0.5,60.5,0.54,10,42,155,40.16,FALSE
20,5,0,20,0,17,14,25,46,71,351.75,0.1,10.29,3620.93,0.12,201.16,5,4,1,8,4,3,0.15,2,3,1,0.12,1,10,1,0,34.17,0.33,2,9,26,0,FALSE
43,4,0,42,1,64,10,130,133,263,1633.09,0.1,10.16,16586.02,0.54,921.45,13,12,2,24,12,7,0.16,2,7,1,0.15,1,47,1,0,160.8,0.14,6,42,48,2.33,FALSE
17,12,4,14,3,11,16,19,27,46,218.72,0.07,13.82,3022.38,0.07,167.91,5,4,1,8,4,3,0.18,2,2,0.67,0.09,0,10,3,1,15.83,1,2,9,34,33.33,FALSE
30,40,11,28,2,30,20,56,92,148,835.29,0.05,18.67,15592.09,0.28,866.23,5,4,3,8,4,3,0.1,2,3,1,0.04,1,16,1,0,44.75,0.33,2,15,82,31.71,TRUE
77,30,45,71,6,35,26,73,138,211,1251.39,0.04,27.11,33930.43,0.42,1885.02,19,18,5,36,18,10,0.13,2,9,0.9,0.07,1,48,8,0.78,46.15,0.8,9,40,153,41.8,TRUE
41,1,12,41,0,36,19,50,79,129,745.8,0.08,13.19,9840.36,0.25,546.69,7,6,5,12,6,4,0.1,2,3,0.75,0.06,0,20,3,0.67,56.52,0.75,3,18,68,22.64,TRUE
21,13,18,18,3,19,16,58,64,122,625.77,0.04,24.42,15282.02,0.21,849,3,2,1,4,2,2,0.1,2,2,1,0.04,2,6,1,0,25.62,0.5,1,6,53,53.85,FALSE
18,7,8,14,4,13,14,16,40,56,266.27,0.12,8.62,2294.05,0.09,127.45,5,4,1,8,4,3,0.17,2,2,0.67,0.09,1,12,1,0,30.91,0.33,2,11,34,46.15,FALSE
41,11,5,27,14,37,20,124,155,279,1627.38,0.03,33.51,54539.1,0.54,3029.95,11,10,1,20,10,6,0.15,2,2,0.33,0.1,1,26,1,0,48.56,0.17,5,22,58,41.3,FALSE
34,6,8,34,0,29,17,43,92,135,745.68,0.08,12.6,9398.15,0.25,522.12,11,10,1,20,10,6,0.18,2,3,0.5,0.12,2,19,1,0,59.16,0.17,5,15,49,19.05,FALSE
18,2,9,18,0,19,17,26,46,72,372.23,0.09,11.63,4329.68,0.12,240.54,3,2,3,4,2,2,0.11,2,2,1,0.07,1,9,1,0,32,0.5,1,9,30,33.33,FALSE
104,49,57,98,6,101,32,172,314,486,3428.87,0.04,27.25,93428.15,1.14,5190.45,19,12,8,30,15,10,0.1,2.5,7,0.7,0.05,1,60,10,1,125.84,1,9,52,211,39.13,FALSE
29,0,20,27,2,29,20,39,53,92,516.54,0.07,13.45,6946.75,0.17,385.93,11,4,3,14,7,6,0.21,3.5,2,0.33,0.12,0,18,1,0,38.41,0.17,5,14,49,44.9,FALSE
16,0,5,16,0,11,14,12,28,40,185.75,0.13,7.64,1418.49,0.06,78.8,5,2,1,6,3,3,0.19,3,2,0.67,0.14,4,7,3,1,24.32,1,2,6,22,23.81,FALSE
18,10,18,16,2,21,12,27,43,70,353.11,0.13,7.71,2723.97,0.12,151.33,5,4,9,8,4,3,0.17,2,2,0.67,0.04,1,18,1,0,45.77,0.33,2,17,71,55.56,FALSE
19,2,3,19,0,16,15,19,38,57,282.39,0.11,8.91,2515.03,0.09,139.72,3,2,4,4,2,2,0.11,2,2,1,0.08,2,8,1,0,31.71,0.5,1,8,25,13.64,FALSE
27,0,9,27,0,26,12,36,51,87,456.57,0.12,8.31,3793.04,0.15,210.72,5,4,0,8,4,3,0.11,2,1,0.33,0.08,2,11,1,0,54.96,0.33,2,10,37,25,FALSE
62,33,28,44,18,62,32,135,245,380,2490.74,0.03,34.84,86774.3,0.83,4820.79,11,10,5,20,10,6,0.1,2,4,0.67,0.05,2,29,1,0,71.49,0.17,5,25,124,51.11,FALSE
26,14,20,24,2,23,21,87,110,197,1075.51,0.03,39.72,42716.37,0.36,2373.13,9,8,3,16,8,5,0.19,2,3,0.6,0.07,1,21,1,0,27.08,0.2,4,18,68,47.83,FALSE
18,9,12,18,0,21,16,27,43,70,364.66,0.1,10.29,3750.81,0.12,208.38,3,2,5,4,2,2,0.11,2,2,1,0.05,1,10,1,0,35.45,0.5,1,10,40,40,FALSE
44,31,29,43,1,48,19,97,170,267,1619.65,0.05,19.2,31093.83,0.54,1727.43,7,6,7,12,6,4,0.09,2,4,1,0.04,0,33,1,0,84.37,0.25,3,31,105,41.1,FALSE
67,10,20,55,12,39,23,113,179,292,1738.63,0.03,33.32,57931.89,0.58,3218.44,17,16,3,32,16,9,0.13,2,3,0.33,0.07,4,46,1,0,52.18,0.11,8,39,138,36.78,FALSE
15,0,0,15,0,16,11,20,42,62,294.8,0.15,6.87,2026.77,0.1,112.6,3,2,0,4,2,2,0.13,2,1,0.5,0.13,2,6,1,0,42.88,0.5,1,6,16,0,FALSE
154,93,57,143,11,122,24,290,405,695,4996.93,0.04,28.52,142535.33,1.67,7918.63,25,24,10,48,24,13,0.08,2,12,0.92,0.04,1,69,1,0,175.18,0.08,12,58,305,32.22,TRUE
9,0,0,9,0,4,10,8,16,24,91.38,0.1,10,913.77,0.03,50.76,5,2,0,6,3,3,0.33,3,1,0.33,0.3,1,8,3,1,9.14,1,2,7,10,0,FALSE
11,5,2,11,0,9,11,10,18,28,121.01,0.16,6.11,739.53,0.04,41.08,3,2,0,4,2,2,0.18,2,1,0.5,0.11,2,5,1,0,19.8,0.5,1,5,19,15.38,FALSE
25,10,11,22,3,24,19,28,53,81,439.53,0.09,11.08,4871.43,0.15,270.63,5,4,2,8,4,3,0.12,2,3,1,0.06,2,10,1,0,39.66,0.33,2,9,47,38.89,TRUE
33,40,15,31,2,28,22,70,161,231,1303.73,0.04,27.5,35852.6,0.43,1991.81,9,8,4,16,8,5,0.15,2,2,0.4,0.06,0,21,1,0,47.41,0.2,4,18,89,35.42,FALSE
36,5,3,29,7,20,20,48,85,133,707.82,0.04,24,16987.59,0.24,943.76,8,2,3,4,2,6,0.17,2,6,1,0.13,1,17,1,0,29.49,0.17,1,13,45,25.64,FALSE
21,10,12,15,6,11,15,24,39,63,296.13,0.06,16.36,4845.73,0.1,269.21,7,6,2,12,6,4,0.19,2,4,1,0.09,2,15,4,1,18.1,1,3,13,44,54.55,FALSE
33,21,30,31,2,15,15,47,79,126,618.27,0.04,23.5,14529.3,0.21,807.18,13,10,5,22,11,7,0.21,2.2,5,0.71,0.08,1,24,1,0,26.31,0.14,6,19,85,50.79,FALSE
14,3,0,14,0,5,9,10,18,28,106.61,0.11,9,959.45,0.04,53.3,3,2,0,4,2,2,0.14,2,1,0.5,0.11,2,5,1,0,11.85,0.5,1,5,18,0,FALSE
20,3,0,20,0,8,16,16,31,47,215.49,0.06,16,3447.89,0.07,191.55,7,4,1,10,5,4,0.2,2.5,2,0.5,0.17,1,12,4,1,13.47,1,3,10,24,0,FALSE
55,3,4,49,6,44,14,76,135,211,1236.03,0.08,12.09,14944.77,0.41,830.27,9,8,3,16,8,5,0.09,2,5,1,0.08,8,33,1,0,102.23,0.2,4,30,63,16.95,TRUE
24,33,4,16,8,19,18,32,50,82,427.18,0.07,15.16,6475.08,0.14,359.73,5,4,4,8,4,3,0.13,2,3,1,0.05,3,14,1,0,28.18,0.33,2,13,62,42.86,FALSE
12,3,0,12,0,7,12,14,29,43,182.66,0.08,12,2191.93,0.06,121.77,5,4,1,8,4,3,0.25,2,2,0.67,0.19,2,10,1,0,15.22,0.33,2,9,16,0,FALSE
210,155,170,196,14,165,52,454,723,1177,9135.35,0.01,71.54,653537.1,3.05,36307.62,71,58,5,122,61,37,0.18,2.1,26,0.7,0.07,1,148,21,0.56,127.7,0.57,32,113,536,48.42,TRUE
18,1,0,17,1,22,8,51,52,103,505.41,0.11,9.27,4686.53,0.17,260.36,3,2,1,4,2,2,0.11,2,2,1,0.1,1,16,1,0,54.5,0.5,1,16,20,5.56,FALSE
32,1,4,31,1,8,11,29,38,67,284.61,0.05,19.94,5674.43,0.09,315.25,9,8,0,16,8,5,0.16,2,1,0.2,0.13,2,18,1,0,14.28,0.2,4,15,38,13.89,FALSE
27,5,0,25,2,25,21,48,52,100,552.36,0.05,20.16,11135.5,0.18,618.64,9,8,1,16,8,5,0.19,2,4,0.8,0.15,1,24,1,0,27.4,0.2,4,21,33,7.41,FALSE
20,12,2,18,2,28,13,34,46,80,428.6,0.13,7.89,3382.91,0.14,187.94,7,6,2,12,6,4,0.2,2,4,1,0.11,1,14,1,0,54.3,0.25,3,12,35,18.18,FALSE
20,5,0,20,0,6,11,16,20,36,147.15,0.07,14.67,2158.18,0.05,119.9,5,4,0,8,4,3,0.15,2,1,0.33,0.12,2,9,1,0,10.03,0.33,2,8,26,0,FALSE
192,77,56,172,20,148,27,252,498,750,5588.41,0.04,22.99,128457.87,1.86,7136.55,49,46,9,94,47,25,0.13,2.04,24,0.96,0.07,4,137,15,0.58,243.12,0.6,24,114,343,30.65,FALSE
21,0,0,21,0,21,17,27,45,72,377.85,0.09,10.93,4129.37,0.13,229.41,5,4,2,8,4,3,0.14,2,3,1,0.14,1,12,1,0,34.57,0.33,2,11,22,0,FALSE
33,14,21,29,4,31,24,50,83,133,768.92,0.05,19.35,14882.34,0.26,826.8,7,4,4,10,5,4,0.12,2.5,3,0.75,0.04,2,16,3,0.67,39.73,0.75,3,14,95,46.3,FALSE
21,55,23,21,0,22,12,28,49,77,391.73,0.13,7.64,2991.43,0.13,166.19,7,6,9,12,6,4,0.19,2,4,1,0.04,0,19,1,0,51.3,0.25,3,17,100,52.27,FALSE
46,10,31,44,2,49,20,64,95,159,971.26,0.08,13.06,12685.78,0.32,704.77,15,12,6,26,13,8,0.17,2.17,7,0.88,0.09,1,32,4,0.43,74.36,0.5,7,26,88,42.86,TRUE
33,1,0,32,1,17,15,30,42,72,360,0.08,13.24,4764.71,0.12,264.71,9,8,4,16,8,5,0.15,2,3,0.6,0.14,0,20,1,0,27.2,0.2,4,17,35,3.03,FALSE
41,22,31,32,9,33,20,54,76,130,744.63,0.06,16.36,12184.85,0.25,676.94,7,6,4,12,6,4,0.1,2,3,0.75,0.04,6,19,1,0,45.51,0.25,3,17,95,55.56,FALSE
11,3,0,9,2,9,13,10,29,39,173.92,0.14,7.22,1256.07,0.06,69.78,3,4,0,8,4,2,0.18,2,1,0.5,0.13,2,5,1,0,24.08,0.5,2,5,15,18.18,FALSE
139,6,58,138,1,147,32,250,375,625,4677.38,0.04,27.21,127275.78,1.56,7070.88,47,40,2,80,40,25,0.18,2,24,0.96,0.12,1,112,1,0,171.89,0.04,20,89,204,29.95,FALSE
12,4,4,10,2,8,9,16,19,35,143.06,0.11,9,1287.55,0.05,71.53,3,2,0,4,2,2,0.17,2,1,0.5,0.1,1,6,1,0,15.9,0.5,1,6,21,37.5,FALSE
34,19,15,31,3,22,23,33,77,110,604.1,0.06,17.25,10420.79,0.2,578.93,9,6,2,14,7,5,0.15,2.33,4,0.8,0.07,3,16,4,0.75,35.02,0.8,4,13,69,36.73,FALSE
24,2,0,24,0,11,12,30,43,73,330.22,0.06,16.36,5403.6,0.11,300.2,7,6,1,12,6,4,0.17,2,2,0.5,0.15,2,14,1,0,20.18,0.25,3,12,27,0,FALSE
93,2,78,79,14,52,17,84,117,201,1227.81,0.07,13.73,16858.82,0.41,936.6,23,20,10,42,21,12,0.13,2.1,6,0.5,0.07,7,52,4,0.27,89.42,0.33,11,42,174,53.8,TRUE
14,4,0,10,4,12,15,20,42,62,294.8,0.08,12.5,3685.04,0.1,204.72,3,2,1,4,2,2,0.14,2,1,0.5,0.11,0,6,1,0,23.58,0.5,1,6,19,28.57,FALSE
17,16,24,15,2,19,13,21,31,52,260,0.14,7.18,1867.89,0.09,103.77,5,4,7,8,4,3,0.18,2,3,1,0.05,1,15,1,0,36.19,0.33,2,14,58,63.41,FALSE
94,39,51,88,6,70,34,207,289,496,3323.42,0.02,50.27,167072.98,1.11,9281.83,37,30,6,66,33,19,0.2,2.2,9,0.47,0.1,1,77,9,0.44,66.11,0.47,18,60,185,39.31,FALSE
149,10,62,149,0,119,32,220,482,702,5081.36,0.03,29.58,150305.78,1.69,8350.32,37,32,12,64,32,20,0.13,2,18,0.9,0.09,0,95,1,0,171.78,0.05,16,77,222,29.38,TRUE
172,22,33,160,12,104,29,163,325,488,3442.98,0.04,22.73,78244.98,1.15,4346.94,58,36,13,78,39,32,0.19,2.17,20,0.63,0.14,3,124,7,0.19,151.5,0.22,21,94,228,21.95,FALSE
11,5,2,9,2,8,13,21,32,53,232.79,0.06,17.06,3972.03,0.08,220.67,3,2,0,4,2,2,0.18,2,1,0.5,0.11,2,5,1,0,13.64,0.5,1,5,19,30.77,FALSE
38,10,0,34,4,27,12,54,92,146,771.67,0.08,12,9260.02,0.26,514.45,11,10,8,20,10,6,0.16,2,6,1,0.12,0,31,1,0,64.31,0.17,5,27,49,10.53,FALSE
42,11,4,42,0,41,19,80,129,209,1234.54,0.05,18.54,22884.16,0.41,1271.34,9,8,6,16,8,5,0.12,2,5,1,0.09,1,24,1,0,66.6,0.2,4,21,58,8.7,FALSE
76,25,15,70,6,55,22,133,210,343,2149.51,0.04,26.6,57176.91,0.72,3176.49,25,18,6,42,23,13,0.17,2.33,9,0.69,0.11,1,59,7,0.5,80.81,0.54,12,48,117,23.08,FALSE
22,8,19,20,2,18,18,21,43,64,330.88,0.1,10.5,3474.19,0.11,193.01,5,4,2,8,4,3,0.14,2,3,1,0.06,1,10,1,0,31.51,0.33,2,9,50,51.22,TRUE
11,4,12,10,1,13,13,13,19,32,150.41,0.15,6.5,977.69,0.05,54.32,3,2,2,4,2,2,0.18,2,1,0.5,0.07,1,7,1,0,23.14,0.5,1,7,28,56.52,TRUE
30,5,6,30,0,33,17,57,94,151,852.22,0.07,14.68,12512.17,0.28,695.12,3,2,9,4,2,2,0.07,2,2,1,0.05,0,13,1,0,58.05,0.5,1,13,42,16.67,FALSE
17,5,0,13,4,15,12,33,38,71,337.6,0.08,13.2,4456.28,0.11,247.57,5,4,2,8,4,3,0.18,2,3,1,0.13,0,16,1,0,25.58,0.33,2,15,23,23.53,FALSE
20,4,0,20,0,8,16,21,42,63,288.85,0.05,21,6065.91,0.1,336.99,9,8,0,16,8,5,0.25,2,1,0.2,0.2,1,19,1,0,13.75,0.2,4,16,25,0,FALSE
175,53,13,130,45,94,34,309,420,729,5103,0.02,55.88,285170.84,1.7,15842.82,57,56,13,112,56,29,0.17,2,27,0.93,0.11,0,162,7,0.21,91.32,0.24,28,135,259,30.85,FALSE
21,4,0,17,4,9,5,10,15,25,95.18,0.36,2.78,264.4,0.03,14.69,5,4,1,8,4,3,0.14,2,3,1,0.12,2,10,1,0,34.27,0.33,2,9,26,19.05,FALSE
24,7,7,21,3,20,15,28,68,96,492.41,0.1,10.5,5170.32,0.16,287.24,7,6,1,12,6,4,0.17,2,4,1,0.1,1,14,4,1,46.9,1,3,12,39,32.25,FALSE
138,21,50,125,13,96,46,168,270,438,3131.59,0.02,40.25,126046.47,1.04,7002.58,31,16,10,34,17,18,0.13,2.13,13,0.72,0.07,3,72,1,0,77.8,0.06,9,56,254,33.51,FALSE
21,6,6,21,0,24,15,36,50,86,454.54,0.09,11.25,5113.63,0.15,284.09,5,4,6,8,4,3,0.14,2,3,1,0.09,2,15,1,0,40.4,0.33,2,14,34,22.22,FALSE
35,22,13,32,3,40,16,266,272,538,3124.36,0.02,53.2,166215.79,1.04,9234.21,5,8,0,16,8,3,0.09,2,1,0.33,0.04,1,12,1,0,58.73,0.33,4,11,71,33.33,FALSE
22,9,17,22,0,21,17,31,53,84,440.83,0.08,12.55,5531.32,0.15,307.3,9,4,1,12,6,5,0.23,3,3,0.6,0.1,2,13,5,1,35.13,1,4,10,49,43.59,TRUE
10,5,0,10,0,4,9,6,13,19,70.31,0.15,6.75,474.58,0.02,26.37,3,2,1,4,2,2,0.2,2,2,1,0.13,1,7,1,0,10.42,0.5,1,7,16,0,FALSE
33,12,3,30,3,21,15,58,64,122,630.73,0.05,20.71,13065.14,0.21,725.84,7,6,8,12,6,4,0.12,2,4,1,0.08,0,25,1,0,30.45,0.25,3,23,49,16.67,FALSE
63,6,7,57,6,41,32,75,138,213,1318.43,0.03,29.27,38588.27,0.44,2143.79,15,10,6,20,10,9,0.14,2,7,0.78,0.12,7,38,1,0,45.05,0.11,5,31,77,18.57,TRUE
76,27,1,73,3,37,33,113,186,299,1832.66,0.02,50.39,92350.98,0.61,5130.61,27,22,7,44,22,15,0.2,2,12,0.8,0.14,2,66,8,0.5,36.37,0.53,11,53,105,5.19,FALSE
24,3,0,24,0,12,16,26,46,72,346.13,0.06,17.33,5999.58,0.12,333.31,11,6,1,16,8,6,0.25,2.67,2,0.33,0.21,1,18,6,1,19.97,1,5,14,28,0,FALSE
39,12,28,37,2,20,20,32,61,93,494.94,0.06,16,7919.03,0.16,439.95,9,8,3,16,8,5,0.13,2,3,0.6,0.06,2,19,1,0,30.93,0.2,4,16,80,44.78,FALSE
14,4,1,14,0,7,11,10,14,24,100.08,0.13,7.86,786.33,0.03,43.68,3,2,0,4,2,2,0.14,2,1,0.5,0.1,3,6,1,0,12.74,0.5,1,6,20,6.67,FALSE
24,5,2,23,1,20,7,35,38,73,347.11,0.16,6.13,2126.03,0.12,118.11,3,2,1,4,2,2,0.08,2,2,1,0.06,2,21,1,0,56.67,0.5,1,21,32,11.54,FALSE
136,55,91,133,3,71,50,220,385,605,4185.91,0.01,77.46,324260.81,1.4,18014.49,34,6,25,12,6,30,0.22,2,26,0.87,0.11,3,70,1,0,54.04,0.03,3,42,283,41.41,TRUE
11,3,5,9,2,9,12,15,24,39,171.3,0.1,10,1713,0.06,95.17,3,2,1,4,2,2,0.18,2,1,0.5,0.1,1,7,1,0,17.13,0.5,1,7,20,43.75,FALSE
21,12,1,20,1,14,14,23,34,57,274.02,0.09,11.5,3151.22,0.09,175.07,9,8,3,16,8,5,0.24,2,4,0.8,0.14,2,19,5,1,23.83,1,4,16,35,9.09,FALSE
