%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
5,6,10,5,0,4,6,8,8,16,53.15,0.17,6,318.91,0.02,17.72,3,2,0,4,2,2,0.4,2,1,0.5,0.09,2,6,1,0,8.86,0.5,1,6,22,66.67,FALSE
10,2,0,10,0,7,11,17,46,63,262.71,0.07,13.36,3508.99,0.09,194.94,9,0,3,0,0,5,0.5,0,4,0.8,0.28,0,21,1,0,19.67,0.2,0,18,18,0,FALSE
6,2,0,6,0,6,10,9,25,34,136,0.13,7.5,1020,0.05,56.67,5,4,2,8,4,3,0.5,2,2,0.67,0.21,0,11,1,0,18.13,0.33,2,10,14,0,FALSE
9,2,0,9,0,10,13,22,28,50,226.18,0.07,14.3,3234.35,0.08,179.69,7,0,2,0,0,4,0.44,0,2,0.5,0.31,1,13,1,0,15.82,0.25,0,11,13,0,FALSE
12,13,42,6,6,8,11,16,26,42,178.41,0.09,11,1962.54,0.06,109.03,5,4,0,8,4,3,0.25,2,1,0.33,0.04,2,9,1,0,16.21,0.33,2,8,69,88.89,FALSE
11,3,0,11,0,11,14,28,41,69,320.43,0.06,17.82,5709.41,0.11,317.19,9,0,5,0,0,5,0.45,0,4,0.8,0.33,2,21,3,0,17.98,0.6,0,18,15,0,FALSE
13,1,0,13,0,15,14,44,40,84,408.07,0.05,20.53,8379.04,0.14,465.5,7,6,1,12,6,4,0.31,2,1,0.25,0.21,4,17,1,0,19.87,0.25,3,15,19,0,FALSE
1,0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.13,0,1,1,0,0,1,0,2,8,83.33,FALSE
2,1,3,2,0,3,4,3,4,7,19.65,0.5,2,39.3,0.01,2.18,1,0,1,0,0,1,0.5,0,1,1,0.13,1,2,1,0,9.83,1,0,3,8,60,FALSE
16,6,0,16,0,14,8,27,34,61,272.03,0.13,7.71,2098.48,0.09,116.58,5,4,3,8,4,3,0.19,2,3,1,0.13,0,13,1,0,35.26,0.33,2,12,24,0,FALSE
50,1,0,49,1,30,30,137,208,345,2037.88,0.01,68.5,139594.59,0.68,7755.26,36,0,2,0,0,21,0.42,0,6,0.29,0.4,5,77,9,0,29.75,0.43,0,58,52,2,FALSE
14,2,6,14,0,12,7,22,40,62,263.37,0.16,6.42,1689.97,0.09,93.89,1,0,3,0,0,1,0.07,0,1,1,0.04,0,10,1,0,41.04,1,0,11,24,30,FALSE
3,3,2,3,0,3,6,4,7,11,34.87,0.25,4,139.48,0.01,7.75,1,0,1,0,0,1,0.33,0,1,1,0.1,0,2,1,0,8.72,1,0,3,10,40,FALSE
16,4,2,15,1,15,13,24,28,52,249.98,0.1,10.4,2599.82,0.08,144.43,5,4,3,8,4,3,0.19,2,3,1,0.13,0,12,1,0,24.04,0.33,2,11,24,16.67,TRUE
12,1,0,12,0,6,10,17,45,62,248,0.07,14.17,3513.33,0.08,195.19,9,0,2,0,0,5,0.42,0,4,0.8,0.33,0,21,1,0,17.51,0.2,0,18,15,0,FALSE
2,0,0,2,0,3,4,3,4,7,19.65,0.5,2,39.3,0.01,2.18,1,0,1,0,0,1,0.5,0,1,1,0.25,1,2,1,0,9.83,1,0,3,4,0,FALSE
17,7,2,16,1,12,15,28,37,65,309.07,0.06,17.5,5408.68,0.1,300.48,5,4,2,8,4,3,0.18,2,3,1,0.11,1,12,1,0,17.66,0.33,2,11,28,15.79,TRUE
7,6,5,4,3,5,6,9,16,25,86.49,0.19,5.4,467.02,0.03,25.95,7,6,3,12,6,4,0.57,2,4,1,0.2,0,13,1,0,16.02,0.25,3,11,20,66.67,FALSE
47,19,10,33,14,27,15,57,100,157,846.59,0.06,15.83,13404.4,0.28,744.69,17,12,10,28,14,9,0.19,2,6,0.67,0.12,0,36,1,0,53.47,0.11,8,29,78,42.11,TRUE
26,10,5,26,0,13,13,38,96,134,629.86,0.05,19,11967.32,0.21,664.85,3,2,1,4,2,2,0.08,2,1,0.5,0.05,1,7,1,0,33.15,0.5,1,7,43,16.12,FALSE
10,1,0,10,0,15,15,22,28,50,245.34,0.09,11,2698.79,0.08,149.93,5,0,3,0,0,3,0.3,0,2,0.67,0.25,1,10,3,1,22.3,1,0,9,12,0,FALSE
10,7,1,10,0,7,9,13,31,44,176,0.12,8.36,1470.86,0.06,81.71,1,0,1,0,0,1,0.1,0,1,1,0.05,1,2,1,0,21.06,1,0,3,20,9.09,FALSE
21,1,0,21,0,10,12,38,99,137,610.94,0.04,22.8,13929.48,0.2,773.86,19,0,5,0,0,10,0.48,0,9,0.9,0.36,0,46,1,0,26.8,0.1,0,38,28,0,FALSE
4,2,2,4,0,7,10,8,15,23,94.01,0.18,5.71,537.21,0.03,29.84,1,0,0,0,0,1,0.25,0,1,1,0.1,1,1,1,0,16.45,1,0,2,10,33.33,FALSE
29,6,1,29,0,19,24,33,82,115,624.02,0.05,20.84,13005.9,0.21,722.55,16,10,5,20,10,10,0.34,2,5,0.5,0.24,0,33,10,1,29.94,1,5,25,42,3.33,FALSE
7,1,0,7,0,6,10,8,14,22,88,0.15,6.67,586.67,0.03,32.59,3,2,1,4,2,2,0.29,2,1,0.5,0.2,0,7,1,0,13.2,0.5,1,7,10,0,FALSE
19,3,1,2,17,9,12,21,49,70,307.46,0.07,14,4304.47,0.1,239.14,7,2,2,8,4,4,0.21,4,2,0.5,0.16,1,11,4,1,21.96,1,3,9,25,90,TRUE
12,11,1,12,0,18,14,30,49,79,395,0.09,11.67,4608.33,0.13,256.01,9,8,3,16,8,5,0.42,2,1,0.2,0.19,1,21,1,0,33.86,0.2,4,18,26,7.69,FALSE
18,10,22,18,0,24,7,36,40,76,376.52,0.19,5.25,1976.72,0.13,109.82,1,0,9,0,0,1,0.06,0,1,1,0.02,0,17,1,0,71.72,1,0,18,52,55,FALSE
12,0,0,12,0,6,7,14,20,34,125.81,0.12,8.17,1027.49,0.04,57.08,5,0,4,0,0,3,0.25,0,3,1,0.21,1,14,1,0,15.41,0.33,0,13,14,0,FALSE
29,13,8,25,4,11,13,63,118,181,829.88,0.03,37.23,30894.1,0.28,1716.34,11,10,1,20,10,6,0.21,2,2,0.33,0.12,0,23,1,0,22.29,0.17,5,19,52,32.43,FALSE
13,3,0,13,0,11,21,31,48,79,395,0.03,29.59,11688.41,0.13,649.36,7,0,2,0,0,4,0.31,0,3,0.75,0.24,3,14,1,0,13.35,0.25,0,12,17,0,FALSE
28,17,11,22,6,20,15,34,68,102,523.19,0.08,12.75,6670.63,0.17,370.59,9,8,8,16,8,5,0.18,2,5,1,0.09,0,22,1,0,41.03,0.2,4,19,58,43.59,TRUE
17,4,2,16,1,8,12,22,33,55,237.71,0.06,16.5,3922.15,0.08,217.9,5,4,2,8,4,3,0.18,2,3,1,0.12,0,13,1,0,14.41,0.33,2,12,25,15.79,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,24,1,0,8,0.33,0.18,4,76,1,0,0,0.04,0,54,131,0,FALSE
3,0,0,3,0,3,3,4,5,9,23.26,0.5,2,46.53,0.01,2.58,1,0,1,0,0,1,0.33,0,1,1,0.2,0,3,1,0,11.63,1,0,4,5,0,FALSE
4,1,0,4,0,5,9,9,14,23,87.57,0.12,8.1,709.31,0.03,39.41,1,0,0,0,0,1,0.25,0,1,1,0.14,0,1,1,0,10.81,1,0,2,7,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,1,0,1,0.14,0.7,2,21,6,0,0,0.86,0,16,10,0,FALSE
7,1,0,7,0,7,11,11,31,42,175.14,0.12,8.64,1513.68,0.06,84.09,5,0,2,0,0,3,0.43,0,2,0.67,0.21,0,11,1,0,20.26,0.33,0,10,14,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,4,1,0,3,0.75,0.4,1,14,3,0,0,0.75,0,12,10,0,FALSE
25,15,6,21,4,21,8,50,49,99,480.94,0.11,9.52,4580.38,0.16,254.47,5,4,5,8,4,3,0.12,2,3,1,0.06,3,17,1,0,50.5,0.33,2,16,50,32.25,FALSE
5,1,0,5,0,6,6,8,11,19,68.11,0.25,4,272.46,0.02,15.14,5,0,2,0,0,3,0.6,0,3,1,0.38,0,9,1,0,17.03,0.33,0,8,8,0,FALSE
0,0,0,0,0,1,4,1,4,5,11.61,0.5,2,23.22,0,1.29,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,5.8,1,0,2,1,0,FALSE
12,4,0,12,0,10,16,23,47,70,329.03,0.05,18.4,6054.17,0.11,336.34,11,8,3,18,9,6,0.5,2,3,0.5,0.27,0,22,6,1,17.88,1,5,18,22,0,FALSE
19,0,0,19,0,15,15,19,35,54,264.97,0.11,9.5,2517.23,0.09,139.85,6,0,1,0,0,5,0.26,0,5,1,0.25,4,12,1,0,27.89,0.2,0,9,20,0,FALSE
24,2,0,23,1,15,14,32,52,84,408.07,0.07,14.93,6093.85,0.14,338.55,11,0,3,0,0,6,0.25,0,4,0.67,0.22,2,19,6,1,27.33,1,0,15,27,4.17,FALSE
4,0,0,4,0,4,8,4,8,12,43.02,0.25,4,172.08,0.01,9.56,3,2,0,4,2,2,0.5,2,1,0.5,0.33,3,5,1,0,10.75,0.5,1,5,6,0,FALSE
10,4,0,10,0,8,11,17,46,63,267.62,0.09,11.69,3127.8,0.09,173.77,9,8,4,16,8,5,0.5,2,4,0.8,0.25,0,21,1,0,22.9,0.2,4,18,20,0,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
21,2,0,21,0,15,14,32,41,73,354.63,0.07,14.93,5295.85,0.12,294.21,9,0,3,0,0,5,0.24,0,5,1,0.2,0,21,1,0,23.75,0.2,0,18,25,0,FALSE
3,3,2,3,0,3,6,4,7,11,34.87,0.25,4,139.48,0.01,7.75,1,0,1,0,0,1,0.33,0,1,1,0.1,0,2,1,0,8.72,1,0,3,10,40,FALSE
10,1,0,10,0,7,10,9,16,25,102.19,0.16,6.43,656.91,0.03,36.5,1,0,1,0,0,1,0.1,0,1,1,0.08,2,2,1,0,15.9,1,0,3,12,0,FALSE
8,9,4,8,0,11,6,16,23,39,159.41,0.23,4.36,695.61,0.05,38.65,1,0,4,0,0,1,0.13,0,1,1,0.04,0,5,1,0,36.53,1,0,6,23,33.33,FALSE
89,24,22,64,25,26,21,108,208,316,1755.25,0.02,43.62,76555.91,0.59,4253.11,31,24,6,54,27,16,0.18,2,4,0.25,0.12,0,62,4,0,40.24,0.25,15,48,137,42.34,TRUE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
20,8,0,18,2,12,13,17,36,53,246.12,0.11,9.21,2266.4,0.08,125.91,6,0,1,0,0,5,0.25,0,1,0.2,0.17,2,12,1,0,26.73,0.2,0,9,30,10,TRUE
81,77,52,58,23,33,24,131,189,320,1866.52,0.02,47.64,88914.45,0.62,4939.69,33,22,6,54,27,17,0.21,2,4,0.24,0.08,1,66,14,0,39.18,0.82,16,51,218,56.39,FALSE
4,1,0,4,0,5,10,5,15,20,78.14,0.2,5,390.69,0.03,21.7,3,0,1,0,0,2,0.5,0,1,0.5,0.18,0,6,1,0,15.63,0.5,0,6,11,0,FALSE
22,3,1,22,0,13,23,33,62,95,491.14,0.03,29.19,14337.59,0.16,796.53,9,0,0,0,0,6,0.27,0,1,0.17,0.22,3,18,1,0,16.82,0.17,0,14,27,4.35,FALSE
39,12,12,36,3,21,16,49,103,152,791.84,0.05,18.67,14780.96,0.26,821.16,15,0,0,0,0,8,0.21,0,1,0.13,0.12,0,30,5,0,42.42,0.63,0,24,65,29.41,FALSE
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
6,2,0,6,0,5,5,8,19,27,89.69,0.25,4,358.77,0.03,19.93,1,0,0,0,0,1,0.17,0,1,1,0.1,0,1,1,0,22.42,1,0,2,10,0,FALSE
5,0,0,5,0,6,8,7,12,19,72.34,0.21,4.67,337.59,0.02,18.75,3,0,1,0,0,2,0.4,0,2,1,0.33,3,6,1,0,15.5,0.5,0,6,6,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,1,0,1,0.13,0.13,1,17,1,0,0,0.13,0,11,63,0,FALSE
18,15,21,15,3,17,13,39,56,95,466.15,0.07,14.91,6951.19,0.16,386.18,5,4,3,8,4,3,0.17,2,2,0.67,0.05,3,13,1,0,31.26,0.33,2,12,55,61.54,FALSE
6,0,1,6,0,3,9,9,10,19,68.11,0.07,13.5,919.54,0.02,51.09,3,0,0,0,0,2,0.33,0,1,0.5,0.25,0,6,1,0,5.05,0.5,0,6,8,14.29,FALSE
21,3,6,21,0,22,5,60,81,141,670.44,0.15,6.82,4571.18,0.22,253.95,1,0,1,0,0,1,0.05,0,1,1,0.03,1,21,1,0,98.33,1,0,22,32,22.22,FALSE
19,4,0,19,0,15,9,45,73,118,541.03,0.07,13.5,7303.85,0.18,405.77,1,0,1,0,0,1,0.05,0,1,1,0.04,0,2,1,0,40.08,1,0,3,25,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,11,1,0,3,0.27,0.31,3,39,5,0,0,0.45,0,30,35,0,FALSE
21,1,0,20,1,20,15,47,62,109,559.09,0.06,17.63,9853.99,0.19,547.44,19,0,7,0,0,10,0.48,0,5,0.5,0.43,2,39,7,0,31.72,0.7,0,31,23,4.76,FALSE
5,1,0,5,0,6,7,6,9,15,55.51,0.29,3.5,194.27,0.02,10.79,1,0,1,0,0,1,0.2,0,1,1,0.13,1,2,1,0,15.86,1,0,3,8,0,FALSE
29,5,2,27,2,14,14,32,72,104,499.96,0.06,16,7999.44,0.17,444.41,5,4,1,8,4,3,0.1,2,1,0.33,0.08,1,11,1,0,31.25,0.33,2,10,38,12.9,TRUE
16,2,0,16,0,12,11,25,44,69,312.13,0.09,11.46,3576.44,0.1,198.69,3,0,0,0,0,2,0.13,0,1,0.5,0.11,2,5,1,0,27.24,0.5,0,5,19,0,FALSE
67,2,1,67,0,25,26,66,204,270,1531.55,0.03,34.32,52562.96,0.51,2920.16,40,0,11,0,0,26,0.39,0,13,0.5,0.34,0,80,26,1,44.63,1,0,56,76,1.47,FALSE
11,1,0,11,0,10,13,18,48,66,298.56,0.09,11.7,3493.09,0.1,194.06,7,0,3,0,0,4,0.36,0,3,0.75,0.22,0,16,1,0,25.52,0.25,0,14,18,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,8,1,0,2,0.25,0.3,1,32,4,0,0,0.5,0,26,27,0,FALSE
10,7,41,9,1,21,10,31,38,69,341.84,0.14,7.38,2523.1,0.11,140.17,5,4,4,8,4,3,0.3,2,3,1,0.05,0,13,1,0,46.31,0.33,2,12,60,82.35,FALSE
24,3,3,20,4,15,17,36,52,88,440,0.05,20.4,8976,0.15,498.67,7,6,2,12,6,4,0.17,2,3,0.75,0.13,1,13,1,0,21.57,0.25,3,11,32,25.93,FALSE
10,0,0,10,0,6,5,81,82,163,563.89,0.03,33.75,19031.2,0.19,1057.29,1,0,0,0,0,1,0.1,0,1,1,0.07,3,1,1,0,16.71,1,0,2,15,0,FALSE
11,3,1,11,0,10,14,17,28,45,206.32,0.08,11.9,2455.25,0.07,136.4,9,6,4,16,8,5,0.45,2,3,0.6,0.29,1,18,4,0,17.34,0.8,5,15,17,8.33,FALSE
104,89,44,79,25,37,25,173,226,399,2375.72,0.02,58.45,138851.46,0.79,7713.97,35,30,5,64,32,18,0.17,2,4,0.22,0.08,1,78,10,0,40.65,0.56,17,62,238,46.62,FALSE
21,9,10,18,3,15,18,126,167,293,1478.01,0.01,75.6,111737.37,0.49,6207.63,11,6,3,16,8,6,0.29,2,4,0.67,0.14,5,24,6,1,19.55,1,5,20,44,41.94,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
4,0,1,4,0,5,8,8,18,26,96.21,0.16,6.4,615.75,0.03,34.21,1,0,2,0,0,1,0.25,0,1,1,0.14,0,3,1,0,15.03,1,0,4,7,20,FALSE
19,6,0,19,0,14,15,35,84,119,578.1,0.05,18.75,10839.37,0.19,602.19,5,4,3,8,4,3,0.16,2,3,1,0.11,0,15,1,0,30.83,0.33,2,14,28,0,FALSE
15,5,1,13,2,9,9,12,26,38,158.46,0.17,6,950.74,0.05,52.82,5,4,3,8,4,3,0.2,2,3,1,0.13,0,11,1,0,26.41,0.33,2,10,23,18.75,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0.08,3,2,1,0,0,1,0,3,12,0,FALSE
21,2,0,21,0,15,21,29,45,74,382.57,0.05,20.3,7766.26,0.13,431.46,11,6,3,16,8,6,0.29,2,3,0.5,0.24,0,21,3,0,18.85,0.5,5,17,25,0,FALSE
10,0,0,10,0,8,13,13,19,32,140.55,0.09,10.56,1484.6,0.05,82.48,5,2,0,6,3,3,0.3,3,1,0.33,0.25,0,8,3,1,13.31,1,2,7,12,0,FALSE
10,1,1,10,0,6,12,14,20,34,141.78,0.07,14,1984.88,0.05,110.27,5,0,1,0,0,3,0.3,0,2,0.67,0.23,1,9,1,0,10.13,0.33,0,8,13,9.09,FALSE
6,1,0,6,0,6,11,9,26,35,143.06,0.12,8.25,1180.25,0.05,65.57,5,0,2,0,0,3,0.5,0,2,0.67,0.23,0,11,1,0,17.34,0.33,0,10,13,0,FALSE
11,6,1,11,0,5,7,20,29,49,175.66,0.07,14,2459.28,0.06,136.63,3,2,0,4,2,2,0.18,2,1,0.5,0.1,0,7,1,0,12.55,0.5,1,7,20,8.33,FALSE
21,9,3,21,0,10,15,31,46,77,357.58,0.04,23.25,8313.66,0.12,461.87,11,10,2,22,11,6,0.29,2,1,0.17,0.17,0,23,1,0,15.38,0.17,6,19,35,12.5,FALSE
6,0,0,6,0,6,7,6,9,15,55.51,0.29,3.5,194.27,0.02,10.79,1,0,1,0,0,1,0.17,0,1,1,0.13,1,2,1,0,15.86,1,0,3,8,0,FALSE
5,0,0,5,0,5,7,13,13,26,93.21,0.11,9.1,848.2,0.03,47.12,3,2,0,4,2,2,0.4,2,1,0.5,0.22,2,6,1,0,10.24,0.5,1,6,9,0,FALSE
141,38,9,134,7,50,35,250,348,598,3832.82,0.01,87.5,335371.38,1.28,18631.74,19,2,1,4,2,17,0.12,2,2,0.12,0.09,1,39,1,0,43.8,0.06,1,24,190,10.67,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
41,23,11,36,5,22,20,86,138,224,1207.88,0.03,39.09,47217.09,0.4,2623.17,9,8,4,16,8,5,0.12,2,5,1,0.06,1,24,1,0,30.9,0.2,4,21,77,30.77,TRUE
15,1,0,15,0,21,14,34,33,67,343.66,0.09,11.33,3894.84,0.11,216.38,9,0,3,0,0,5,0.33,0,4,0.8,0.29,0,21,1,0,30.32,0.2,0,18,17,0,FALSE
12,2,0,12,0,9,10,15,21,36,152.93,0.12,8.33,1274.38,0.05,70.8,5,0,3,0,0,3,0.25,0,3,1,0.2,3,10,1,0,18.35,0.33,0,9,15,0,FALSE
9,1,1,9,0,7,10,14,20,34,138.97,0.1,10,1389.74,0.05,77.21,1,0,0,0,0,1,0.11,0,1,1,0.08,3,1,1,0,13.9,1,0,2,12,10,FALSE
110,32,18,65,45,48,24,173,247,420,2591.37,0.02,43.25,112076.69,0.86,6226.48,29,26,9,54,27,15,0.14,2,5,0.33,0.09,3,70,3,0,59.92,0.2,14,57,164,49.22,FALSE
19,10,2,18,1,12,15,21,42,63,299.56,0.08,13.13,3931.7,0.1,218.43,4,0,4,0,0,3,0.16,0,3,1,0.09,0,10,1,0,22.82,0.33,0,9,33,14.29,FALSE
81,6,4,75,6,31,23,109,158,267,1536.55,0.02,40.44,62131.34,0.51,3451.74,37,24,2,60,30,19,0.23,2,2,0.11,0.2,1,63,18,0,38,0.95,18,46,93,11.76,FALSE
12,1,7,12,0,23,14,67,116,183,953.33,0.05,20.39,19439.64,0.32,1079.98,3,0,0,0,0,2,0.17,0,1,0.5,0.09,0,5,1,0,46.75,0.5,0,5,22,36.84,FALSE
5,1,0,5,0,7,7,10,10,20,76.15,0.2,5,380.74,0.03,21.15,3,2,0,4,2,2,0.4,2,1,0.5,0.25,0,6,1,0,15.23,0.5,1,6,8,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,19,82,41,29,1,2,26,0.9,0.16,0,96,5,0,0,0.17,24,69,176,0,FALSE
146,35,64,143,3,45,27,193,349,542,3344.1,0.02,57.9,193623.35,1.11,10756.85,75,42,12,116,59,38,0.26,2,15,0.39,0.15,1,126,32,0,57.76,0.84,37,90,247,31.9,FALSE
6,1,0,6,0,9,10,13,20,33,140.18,0.14,7.22,1012.42,0.05,56.25,1,0,2,0,0,1,0.17,0,1,1,0.11,0,4,1,0,19.41,1,0,5,9,0,FALSE
62,5,6,55,7,30,22,185,224,409,2331.48,0.01,67.83,158152.05,0.78,8786.22,33,26,2,58,29,17,0.27,2,7,0.41,0.23,1,69,9,0,34.37,0.53,16,54,75,19.12,FALSE
192,50,18,155,37,79,19,511,724,1235,8169.17,0.02,61.45,501990.12,2.72,27888.34,9,8,1,16,8,5,0.03,2,1,0.2,0.02,0,27,1,0,132.94,0.2,4,24,262,26.19,TRUE
5,1,0,5,0,6,9,9,11,20,78.14,0.15,6.75,527.43,0.03,29.3,3,0,2,0,0,2,0.4,0,2,1,0.29,2,8,1,0,11.58,0.5,0,8,7,0,FALSE
12,3,0,11,1,6,11,12,26,38,155.32,0.09,11,1708.56,0.05,94.92,5,4,0,8,4,3,0.25,2,1,0.33,0.14,5,9,1,0,14.12,0.33,2,8,22,8.33,TRUE
30,11,27,30,0,26,13,68,135,203,1072.94,0.06,17,18239.92,0.36,1013.33,5,4,6,8,4,1,0.03,2,1,1,0.01,1,24,1,0,63.11,1,2,23,70,47.37,FALSE
8,7,0,6,2,7,6,10,18,28,103.61,0.23,4.29,444.05,0.03,24.67,1,0,4,0,0,1,0.13,0,1,1,0.06,1,5,1,0,24.18,1,0,6,17,25,FALSE
29,6,6,28,1,8,16,33,64,97,444.74,0.03,33,14676.46,0.15,815.36,17,6,1,22,11,9,0.31,3,2,0.22,0.21,0,25,7,0,13.48,0.78,8,18,43,20,TRUE
12,11,18,12,0,19,6,23,25,48,222.91,0.28,3.63,809.5,0.07,44.97,1,0,7,0,0,1,0.08,0,1,1,0.02,0,11,1,0,61.38,1,0,12,43,60,FALSE
27,3,0,23,4,14,15,34,61,95,461.51,0.05,18.21,8406.04,0.15,467,13,0,4,0,0,7,0.26,0,7,1,0.23,3,27,6,0,25.34,0.86,0,22,31,14.81,FALSE
17,5,1,8,9,12,11,42,76,118,533.78,0.05,19.25,10275.27,0.18,570.85,5,4,0,8,4,3,0.18,2,1,0.33,0.12,0,12,1,0,27.73,0.33,2,11,25,55.56,TRUE
62,29,28,55,7,23,26,137,207,344,1931.46,0.01,77.43,149562.2,0.64,8309.01,39,24,1,62,35,20,0.32,2,2,0.1,0.17,0,67,13,0,24.94,0.65,19,49,121,38.89,FALSE
27,3,2,23,4,17,18,35,55,90,461.64,0.05,18.53,8553.83,0.15,475.21,9,6,3,14,7,5,0.19,2,3,0.6,0.14,0,21,3,0,24.91,0.6,4,18,36,20.69,FALSE
11,12,17,10,1,11,13,22,1063,1085,4974.68,0.08,13,64670.9,1.66,3592.83,187,186,1,372,186,94,8.55,2,1,0.01,2.29,0,330,1,0,382.67,0.01,93,238,41,64.29,FALSE
12,4,0,12,0,10,12,16,24,40,178.38,0.1,9.6,1712.42,0.06,95.13,5,4,2,8,4,3,0.25,2,3,1,0.17,0,10,1,0,18.58,0.33,2,9,18,0,FALSE
11,6,2,11,0,6,10,14,29,43,172,0.09,11.67,2006.67,0.06,111.48,3,2,0,4,2,2,0.18,2,1,0.5,0.1,1,6,1,0,14.74,0.5,1,6,21,15.38,FALSE
10,9,6,10,0,8,12,12,26,38,164.23,0.11,9,1478.1,0.05,82.12,3,2,2,4,2,2,0.2,2,2,1,0.07,0,9,1,0,18.25,0.5,1,9,27,37.5,FALSE
39,22,6,35,4,19,22,52,79,131,701.84,0.03,30.11,21129.06,0.23,1173.84,17,10,2,22,11,10,0.26,2,2,0.2,0.14,0,32,1,0,23.31,0.1,6,24,69,22.22,FALSE
